# lake: lake that respondent lives on
# year: year that respondent bought their property
# prmryRes: whether or not the property is the respondent's primary residence
# sumDays: number of summer days the respondent (or their family) spends at the residence
# sumGuest: number of summer days that a guest spends at the residence
# sumRent: number of summer days that the residence is rented
# fishing: approx. days (as a category) that respondent spends fishing
# boating: approx. days (as a category) that respondent spends boating
# waterSki: approx. days (as a category) that respondent spends water skiing
# smallBoats: approx. days (as a category) that respondent spends in a canoe, kayak, or rowboat
# sail: approx. days (as a category) that respondent spends sailboating
# jetSki: approx. days (as a category) that respondent spends jet skiing
# swim: approx. days (as a category) that respondent spends swimming
# gender: the respondent's gender (male or female)
# age: the respondent's age
# sizeHousehold: number of members in the respondent's household
# children: number of children under age-18 in the household
# educat: categorical level of education (ltHS=no high school diploma, HS= highschool diploma, someColl=some College, College= BA, BS, or AA degree, GradProf=graduate or professional degree
# inc: income category
# value: respondent's belief as to the current value of their property
#
# this is only a portion of the actualy survey which can be found at http://lter.limnology.wisc.edu/sites/default/files/ntl/pdf/nwlr_survey.pdf
#
# Note that the levels for the fishing, boating, waterSki, smallBoats, sail, jetSki, and swim variables should be controlled.
#   For example, using the fish variable (and assuming the data frame is called df)
#
# df$fish <- factor(df$fish,levels=c("0_days","1_6_days","7_14_days","15_30_days","30_60_days","60+_days"))
#
lake	year	prmryRes	sumDays	sumGuest	sumRent	fishing	boating	waterSki	smallBoats	sail	jetSki	swim	gender	age	sizeHousehold	children	educat	inc	value
Big_Saint_Germain_Lake	1996	No	30	50	0	1_6_days	1_6_days	0_days	15_30_days	0_days	0_days	15_30_days	Male	56	4	0	GradProf	40	800000
Big_Saint_Germain_Lake	1952	No	45	15	14	7_14_days	7_14_days	7_14_days	0_days	0_days	0_days	7_14_days	Female	70	NA	10	HS	30	NA
Big_Saint_Germain_Lake	1992	No	70	5	0	15_30_days	60+_days	15_30_days	1_6_days	1_6_days	30_60_days	7_14_days	Male	65	2	0	College	60	1000000
Big_Saint_Germain_Lake	1992	No	60	10	0	15_30_days	1_6_days	0_days	1_6_days	0_days	0_days	1_6_days	Male	49	1	0	College	70	210000
Big_Saint_Germain_Lake	2001	No	35	0	0	15_30_days	30_60_days	0_days	0_days	0_days	30_60_days	15_30_days	Female	54	2	0	someColl	110	295000
Big_Saint_Germain_Lake	1998	No	50	0	0	15_30_days	15_30_days	1_6_days	1_6_days	0_days	0_days	7_14_days	Male	49	4	1	College	50	325000
Big_Saint_Germain_Lake	1977	No	30	6	0	15_30_days	15_30_days	0_days	0_days	0_days	15_30_days	15_30_days	Male	57	2	0	GradProf	130	350000
Big_Saint_Germain_Lake	1991	No	100	14	0	7_14_days	1_6_days	1_6_days	1_6_days	0_days	0_days	1_6_days	Male	72	2	0	College	110	400000
Big_Saint_Germain_Lake	1999	No	30	0	0	7_14_days	7_14_days	1_6_days	0_days	0_days	1_6_days	1_6_days	Male	50	2	0	HS	90	900000
Big_Saint_Germain_Lake	2001	No	30	0	0	1_6_days	15_30_days	7_14_days	1_6_days	0_days	0_days	15_30_days	Female	50	1	0	College	20	350000
Big_Saint_Germain_Lake	2002	No	60	20	0	15_30_days	1_6_days	0_days	1_6_days	1_6_days	0_days	1_6_days	NA	NA	NA	NA	NA	NA	NA
Big_Saint_Germain_Lake	1996	Yes	8	8	8	1_6_days	60+_days	60+_days	60+_days	15_30_days	15_30_days	30_60_days	Female	37	4	NA	someColl	50	1000000
Big_Sand_Lake	1996	No	15	0	90	7_14_days	7_14_days	0_days	7_14_days	0_days	0_days	1_6_days	Male	54	4	0	HS	20	280000
Big_Sand_Lake	1995	Yes	8	8	8	30_60_days	30_60_days	0_days	0_days	0_days	0_days	0_days	NA	63	1	0	someColl	50	200000
Big_Sand_Lake	1978	No	25	0	0	30_60_days	0_days	0_days	0_days	0_days	0_days	0_days	NA	66	2	0	someColl	90	NA
Big_Sand_Lake	1987	No	30	40	0	15_30_days	15_30_days	0_days	0_days	1_6_days	0_days	1_6_days	Female	54	2	0	GradProf	NA	150000
Big_Sand_Lake	1997	No	14	0	60	7_14_days	7_14_days	7_14_days	7_14_days	NA	NA	7_14_days	Male	53	7	0	someColl	110	250000
Big_Sand_Lake	NA	Yes	8	8	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Big_Sand_Lake	1992	No	37	6	0	15_30_days	15_30_days	NA	7_14_days	NA	NA	NA	Male	69	2	0	College	90	375000
Big_Sand_Lake	1993	No	100	50	0	60+_days	1_6_days	0_days	15_30_days	1_6_days	0_days	1_6_days	Female	56	2	0	someColl	NA	NA
Big_Sand_Lake	2000	No	45	8	0	7_14_days	15_30_days	7_14_days	0_days	0_days	0_days	7_14_days	Male	58	2	0	GradProf	NA	NA
Bills_Lake	1998	No	14	7	49	1_6_days	7_14_days	0_days	7_14_days	0_days	0_days	7_14_days	Male	48	3	0	College	110	100000
Bills_Lake	2002	No	30	NA	0	15_30_days	15_30_days	0_days	1_6_days	0_days	0_days	15_30_days	Male	60	3	0	College	130	175000
Bills_Lake	1976	No	100	0	0	NA	15_30_days	NA	NA	NA	NA	NA	Female	74	2	NA	HS	30	NA
Bills_Lake	1984	No	28	0	0	7_14_days	7_14_days	0_days	7_14_days	0_days	0_days	7_14_days	Male	75	3	0	HS	30	90000
Birch_Lake	1993	No	60	10	0	30_60_days	30_60_days	1_6_days	7_14_days	0_days	0_days	7_14_days	Male	41	6	3	HS	90	600000
Birch_Lake	1999	No	40	25	0	60+_days	15_30_days	7_14_days	7_14_days	0_days	0_days	60+_days	Female	51	5	0	College	60	225000
Birch_Lake	1964	No	100	60	0	60+_days	0_days	0_days	0_days	0_days	0_days	60+_days	Male	63	0	0	HS	30	175000
Birch_Lake	1973	No	50	20	0	15_30_days	15_30_days	15_30_days	NA	NA	1_6_days	15_30_days	Male	56	1	0	someColl	90	175000
Birch_Lake	1923	Yes	8	8	8	1_6_days	0_days	0_days	7_14_days	0_days	0_days	7_14_days	Male	76	1	0	GradProf	70	500000
Birch_Lake	2000	No	20	0	0	7_14_days	15_30_days	15_30_days	7_14_days	1_6_days	0_days	15_30_days	Female	50	4	1	College	130	400000
Birch_Lake	1986	No	35	0	0	15_30_days	15_30_days	0_days	15_30_days	1_6_days	0_days	30_60_days	Male	69	2	0	GradProf	70	300000
Birch_Lake	1993	Yes	8	8	8	60+_days	15_30_days	NA	NA	NA	NA	1_6_days	Male	64	1	0	someColl	90	455000
Birch_Lake	1988	No	10	3	0	7_14_days	7_14_days	0_days	7_14_days	1_6_days	0_days	7_14_days	Male	51	4	0	College	90	220000
Birch_Lake	1991	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Birch_Lake	1992	No	55	10	0	30_60_days	30_60_days	0_days	15_30_days	0_days	0_days	30_60_days	Male	79	2	0	GradProf	50	225000
Birch_Lake	2001	No	100	0	0	60+_days	15_30_days	0_days	1_6_days	7_14_days	0_days	0_days	Male	58	2	0	College	70	250000
Birch_Lake	2001	No	30	0	0	1_6_days	7_14_days	0_days	0_days	0_days	0_days	1_6_days	Female	58	1	0	GradProf	NA	NA
Birch_Lake	2000	No	25	10	0	15_30_days	15_30_days	15_30_days	1_6_days	0_days	1_6_days	15_30_days	Male	44	4	2	someColl	110	250000
Birch_Lake	1986	No	20	20	0	15_30_days	15_30_days	0_days	15_30_days	0_days	0_days	15_30_days	Male	40	7	NA	someColl	50	1000000
Birch_Lake	1999	No	28	0	0	7_14_days	1_6_days	0_days	15_30_days	0_days	0_days	7_14_days	Male	69	NA	0	College	NA	NA
Birch_Lake	1997	No	30	0	0	7_14_days	1_6_days	0_days	0_days	0_days	0_days	1_6_days	Male	65	6	0	someColl	30	350000
Birch_Lake	1999	No	36	10	0	30_60_days	1_6_days	0_days	1_6_days	0_days	0_days	7_14_days	Male	36	1	0	GradProf	130	175000
Black_Oak_Lake	1987	No	80	40	0	7_14_days	15_30_days	1_6_days	7_14_days	NA	NA	30_60_days	Male	63	2	0	College	110	600000
Black_Oak_Lake	1994	No	45	14	0	15_30_days	30_60_days	30_60_days	15_30_days	15_30_days	30_60_days	30_60_days	Female	55	3	0	GradProf	70	350000
Black_Oak_Lake	1986	No	20	0	7	15_30_days	15_30_days	0_days	0_days	0_days	0_days	0_days	Male	46	2	0	GradProf	90	280000
Black_Oak_Lake	1990	Yes	8	8	8	15_30_days	15_30_days	0_days	0_days	0_days	0_days	0_days	Male	65	2	0	ltHS	70	280000
Black_Oak_Lake	2002	No	30	0	0	1_6_days	30_60_days	30_60_days	7_14_days	1_6_days	1_6_days	30_60_days	Male	43	4	2	College	80	300000
Black_Oak_Lake	1957	No	90	0	0	1_6_days	1_6_days	1_6_days	60+_days	0_days	0_days	15_30_days	Female	68	2	0	College	70	500000
Black_Oak_Lake	1957	No	60	0	0	0_days	30_60_days	1_6_days	15_30_days	0_days	0_days	30_60_days	Male	67	13	7	College	60	500000
Black_Oak_Lake	1975	No	100	0	0	30_60_days	30_60_days	0_days	1_6_days	30_60_days	0_days	1_6_days	NA	79	5	0	College	NA	380000
Black_Oak_Lake	1994	No	100	0	0	30_60_days	60+_days	15_30_days	0_days	0_days	0_days	60+_days	Male	64	2	0	someColl	90	385000
Black_Oak_Lake	1989	No	50	14	0	15_30_days	15_30_days	0_days	7_14_days	7_14_days	0_days	7_14_days	Male	69	2	0	College	30	300000
Black_Oak_Lake	1979	Yes	8	8	8	60+_days	60+_days	60+_days	1_6_days	7_14_days	0_days	60+_days	Male	84	2	0	someColl	50	400000
Black_Oak_Lake	2000	No	40	0	0	30_60_days	30_60_days	NA	7_14_days	NA	NA	7_14_days	Male	53	2	0	College	130	450000
Black_Oak_Lake	1965	No	60	7	0	15_30_days	15_30_days	7_14_days	7_14_days	0_days	0_days	30_60_days	Female	80	2	0	someColl	70	175000
Black_Oak_Lake	1999	No	14	0	0	1_6_days	7_14_days	7_14_days	7_14_days	1_6_days	0_days	7_14_days	Male	44	2	0	College	40	450000
Black_Oak_Lake	1997	No	80	5	0	7_14_days	60+_days	30_60_days	30_60_days	0_days	0_days	30_60_days	Female	48	4	0	College	20	650000
Black_Oak_Lake	1997	No	21	14	0	15_30_days	7_14_days	1_6_days	1_6_days	0_days	0_days	7_14_days	Male	57	3	0	College	60	800000
Black_Oak_Lake	2002	No	50	7	7	15_30_days	30_60_days	30_60_days	1_6_days	NA	0_days	30_60_days	Male	46	5	3	College	40	500000
Bobidosh_Lake	1996	No	40	5	0	15_30_days	1_6_days	0_days	0_days	0_days	0_days	15_30_days	Male	54	2	0	HS	50	200000
Bobidosh_Lake	1993	No	25	5	0	15_30_days	15_30_days	0_days	1_6_days	0_days	0_days	7_14_days	Female	58	NA	0	GradProf	50	140000
Bobidosh_Lake	2002	No	14	0	0	1_6_days	1_6_days	0_days	7_14_days	0_days	0_days	7_14_days	Male	62	2	0	GradProf	90	180000
Bobidosh_Lake	1957	No	45	25	0	30_60_days	30_60_days	1_6_days	15_30_days	NA	NA	30_60_days	Female	95	6	2	GradProf	50	100000
Bobidosh_Lake	1989	No	100	0	0	1_6_days	NA	NA	15_30_days	NA	NA	1_6_days	Male	64	2	0	GradProf	50	NA
Bolton_Lake	1992	Yes	8	8	8	60+_days	60+_days	15_30_days	15_30_days	0_days	7_14_days	30_60_days	Male	75	2	0	HS	30	300000
Bolton_Lake	1998	No	40	0	0	15_30_days	1_6_days	0_days	1_6_days	0_days	0_days	0_days	Male	65	2	0	someColl	30	175000
Bolton_Lake	1998	Yes	8	8	8	NA	30_60_days	NA	NA	NA	NA	7_14_days	Female	66	2	0	College	30	220000
Bolton_Lake	1999	No	30	7	0	15_30_days	15_30_days	15_30_days	15_30_days	0_days	0_days	15_30_days	Male	43	4	2	someColl	90	190000
Bolton_Lake	1993	Yes	8	8	8	1_6_days	1_6_days	0_days	7_14_days	0_days	0_days	1_6_days	Female	60	2	0	NA	20	1000000
Bolton_Lake	1996	No	40	2	0	7_14_days	1_6_days	0_days	15_30_days	0_days	0_days	1_6_days	Male	52	7	0	HS	70	250000
Bolton_Lake	1983	No	65	0	0	7_14_days	NA	NA	15_30_days	NA	NA	NA	Female	70	1	0	HS	10	250000
Bolton_Lake	1985	No	18	0	0	7_14_days	1_6_days	1_6_days	7_14_days	0_days	0_days	7_14_days	Female	67	1	0	College	30	200000
Bolton_Lake	1993	No	30	0	0	7_14_days	15_30_days	7_14_days	15_30_days	1_6_days	0_days	15_30_days	Male	47	3	3	College	90	190000
Bolton_Lake	1989	No	45	0	0	30_60_days	30_60_days	0_days	0_days	0_days	0_days	30_60_days	Male	61	3	NA	GradProf	30	150000
Bolton_Lake	NA	No	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Bolton_Lake	1975	No	100	0	0	30_60_days	30_60_days	0_days	0_days	0_days	0_days	7_14_days	Male	68	2	0	GradProf	70	265000
Bolton_Lake	2003	No	36	0	0	7_14_days	7_14_days	0_days	0_days	0_days	0_days	15_30_days	Female	52	2	0	HS	110	250000
Boot_Lake	1972	Yes	8	8	8	60+_days	0_days	0_days	0_days	0_days	0_days	0_days	Male	59	3	0	College	50	350000
Boot_Lake	1954	Yes	8	8	8	0_days	0_days	0_days	0_days	0_days	0_days	0_days	Male	85	2	0	someColl	10	350000
Boot_Lake	1986	No	100	10	3	7_14_days	30_60_days	15_30_days	NA	NA	NA	7_14_days	NA	NA	NA	NA	NA	NA	NA
Boot_Lake	1963	Yes	8	8	8	15_30_days	1_6_days	0_days	0_days	0_days	0_days	15_30_days	Female	65	1	0	someColl	30	269000
Boot_Lake	1999	No	40	0	0	15_30_days	15_30_days	0_days	0_days	0_days	0_days	7_14_days	Male	58	NA	NA	College	NA	185000
Boot_Lake	2001	No	21	7	0	15_30_days	15_30_days	0_days	1_6_days	0_days	0_days	15_30_days	Male	49	3	1	GradProf	50	125000
Boulder_Lake	1950	Yes	8	8	8	60+_days	15_30_days	NA	15_30_days	NA	NA	NA	Female	76	1	0	someColl	10	225000
Boulder_Lake	1990	No	30	30	0	15_30_days	15_30_days	0_days	15_30_days	0_days	0_days	15_30_days	Male	50	2	1	College	70	200000
Boulder_Lake	1969	No	100	21	0	7_14_days	15_30_days	15_30_days	0_days	1_6_days	15_30_days	15_30_days	Male	65	2	0	HS	NA	1000000
Boulder_Lake	2001	No	50	5	0	15_30_days	1_6_days	0_days	1_6_days	0_days	0_days	1_6_days	Male	40	3	1	GradProf	20	250000
Boulder_Lake	1990	Yes	8	8	8	15_30_days	1_6_days	0_days	0_days	0_days	0_days	7_14_days	Male	76	1	0	GradProf	130	400000
Boulder_Lake	1968	Yes	8	8	8	0_days	60+_days	0_days	0_days	0_days	0_days	60+_days	Male	65	2	0	College	90	200000
Boulder_Lake	1972	Yes	8	8	8	7_14_days	7_14_days	0_days	1_6_days	0_days	0_days	1_6_days	Female	65	2	0	someColl	50	450000
Boulder_Lake	2002	No	30	30	0	30_60_days	0_days	0_days	1_6_days	0_days	0_days	7_14_days	Female	61	2	0	College	NA	NA
Boulder_Lake	1978	No	100	0	0	60+_days	60+_days	15_30_days	30_60_days	1_6_days	0_days	30_60_days	Male	63	3	0	GradProf	70	125000
Boulder_Lake	1998	No	45	0	0	15_30_days	15_30_days	1_6_days	15_30_days	15_30_days	0_days	15_30_days	Male	62	2	0	GradProf	NA	300000
Boulder_Lake	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Boygan_Lake	1995	No	25	0	0	15_30_days	0_days	0_days	0_days	0_days	0_days	1_6_days	Male	46	4	0	HS	130	180000
Boygan_Lake	1980	No	100	0	0	30_60_days	30_60_days	0_days	7_14_days	7_14_days	NA	7_14_days	NA	78	2	0	College	NA	180000
Boygan_Lake	1981	No	50	0	0	7_14_days	7_14_days	0_days	7_14_days	0_days	0_days	7_14_days	Male	70	2	0	College	50	150000
Boygan_Lake	1999	No	20	7	10	1_6_days	7_14_days	0_days	7_14_days	1_6_days	0_days	1_6_days	Male	65	2	0	College	70	150000
Boygan_Lake	1999	No	30	10	0	15_30_days	1_6_days	0_days	7_14_days	0_days	0_days	15_30_days	Male	58	4	0	College	110	375000
Brandy_Lake	1985	No	20	20	0	7_14_days	0_days	0_days	1_6_days	0_days	0_days	7_14_days	Male	57	2	0	GradProf	50	150000
Brandy_Lake	2002	No	50	0	0	15_30_days	0_days	0_days	1_6_days	0_days	0_days	7_14_days	Female	47	2	0	College	70	150000
Brandy_Lake	2002	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Brandy_Lake	2003	No	15	15	0	7_14_days	7_14_days	1_6_days	7_14_days	0_days	1_6_days	1_6_days	Female	45	3	1	College	110	225000
Brandy_Lake	2002	Yes	8	8	8	1_6_days	1_6_days	1_6_days	0_days	0_days	0_days	15_30_days	Female	46	5	NA	College	30	200000
Brandy_Lake	1999	No	20	0	0	1_6_days	15_30_days	7_14_days	7_14_days	0_days	15_30_days	7_14_days	Male	51	5	1	GradProf	60	350000
Brazell_Lake	1990	Yes	8	8	8	1_6_days	7_14_days	1_6_days	15_30_days	1_6_days	0_days	30_60_days	Male	79	2	0	someColl	NA	200000
Broken_Bow_Lake	2004	No	12	0	0	7_14_days	7_14_days	0_days	7_14_days	0_days	0_days	7_14_days	Male	49	4	1	College	90	250000
Broken_Bow_Lake	1984	No	45	25	0	30_60_days	30_60_days	0_days	1_6_days	0_days	0_days	7_14_days	Male	71	5	0	College	NA	160000
Broken_Bow_Lake	1982	No	100	21	0	60+_days	60+_days	0_days	1_6_days	1_6_days	0_days	60+_days	Male	63	2	0	College	30	100000
Bucatabon_Lake	1995	No	30	0	0	15_30_days	15_30_days	15_30_days	1_6_days	1_6_days	0_days	15_30_days	Male	55	7	0	GradProf	130	600000
Camp_Twelve_Lake	1976	Yes	8	8	8	30_60_days	15_30_days	0_days	15_30_days	0_days	0_days	15_30_days	Female	74	NA	NA	someColl	20	NA
Camp_Twelve_Lake	1984	Yes	8	8	8	60+_days	0_days	0_days	60+_days	1_6_days	0_days	7_14_days	Male	71	2	0	GradProf	50	225000
Camp_Twelve_Lake	1992	No	15	0	0	0_days	1_6_days	0_days	1_6_days	0_days	0_days	0_days	Male	51	3	0	someColl	NA	300000
Camp_Twelve_Lake	1994	No	30	0	0	15_30_days	15_30_days	0_days	7_14_days	0_days	0_days	7_14_days	Male	47	5	2	GradProf	60	200000
Camp_Twelve_Lake	1991	No	20	0	0	NA	NA	NA	7_14_days	NA	NA	7_14_days	Male	48	2	0	GradProf	140	250000
Camp_Twelve_Lake	1997	No	15	0	0	15_30_days	0_days	0_days	1_6_days	0_days	0_days	7_14_days	Male	51	4	1	GradProf	NA	205000
Carlin_Lake	1991	Yes	8	8	8	0_days	0_days	0_days	30_60_days	1_6_days	0_days	30_60_days	Male	58	2	1	GradProf	50	320000
Carlin_Lake	1992	No	150	21	0	15_30_days	30_60_days	7_14_days	15_30_days	7_14_days	0_days	60+_days	Female	60	2	0	GradProf	90	600000
Carlin_Lake	1977	No	90	0	0	0_days	0_days	0_days	30_60_days	0_days	0_days	30_60_days	Male	65	2	0	GradProf	50	350000
Carlin_Lake	1989	Yes	8	8	8	15_30_days	30_60_days	0_days	0_days	0_days	0_days	7_14_days	Male	70	2	0	someColl	70	400000
Carlin_Lake	1989	Yes	8	8	8	30_60_days	60+_days	15_30_days	60+_days	1_6_days	0_days	30_60_days	Male	62	2	0	GradProf	130	500000
Carlin_Lake	1985	No	60	0	0	NA	30_60_days	NA	30_60_days	NA	NA	30_60_days	Male	75	2	NA	College	80	450000
Carlin_Lake	1991	No	50	0	0	15_30_days	15_30_days	0_days	0_days	0_days	0_days	0_days	Female	63	2	0	someColl	90	450000
Carlin_Lake	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Carlin_Lake	1976	Yes	8	8	8	60+_days	60+_days	1_6_days	60+_days	0_days	0_days	60+_days	NA	NA	NA	NA	NA	NA	NA
Carlin_Lake	2001	No	30	0	0	7_14_days	15_30_days	0_days	1_6_days	0_days	0_days	15_30_days	Male	53	5	1	College	40	350000
Carpenter_Lake	1995	Yes	8	8	8	7_14_days	7_14_days	0_days	1_6_days	1_6_days	0_days	15_30_days	Male	44	4	1	College	70	450000
Carpenter_Lake	1997	No	40	0	0	15_30_days	15_30_days	0_days	0_days	0_days	0_days	7_14_days	Male	49	3	1	College	60	250000
Carpenter_Lake	2002	No	45	0	0	15_30_days	15_30_days	0_days	7_14_days	0_days	0_days	15_30_days	NA	66	NA	0	College	50	200000
Carpenter_Lake	1997	No	25	5	0	15_30_days	15_30_days	15_30_days	7_14_days	0_days	0_days	15_30_days	Female	45	5	2	HS	130	NA
Carpenter_Lake	1999	Yes	8	8	8	60+_days	60+_days	0_days	30_60_days	0_days	0_days	60+_days	Male	56	2	0	HS	50	270000
Carpenter_Lake	1993	No	31	90	0	0_days	1_6_days	0_days	1_6_days	1_6_days	0_days	60+_days	NA	NA	NA	NA	NA	40	400000
Carpenter_Lake	1998	No	90	0	0	30_60_days	30_60_days	7_14_days	NA	NA	NA	15_30_days	NA	68	2	NA	someColl	50	160000
Carpenter_Lake	2001	No	30	0	0	0_days	30_60_days	1_6_days	30_60_days	1_6_days	0_days	30_60_days	Male	49	5	3	College	NA	300000
Carpenter_Lake	1994	No	44	11	0	15_30_days	7_14_days	NA	7_14_days	15_30_days	15_30_days	0_days	Male	26	6	2	GradProf	40	250000
Carpenter_Lake	1999	No	30	0	0	15_30_days	15_30_days	1_6_days	7_14_days	0_days	0_days	7_14_days	Male	57	2	0	GradProf	130	300000
Carpenter_Lake	1999	No	20	0	0	7_14_days	7_14_days	1_6_days	1_6_days	0_days	0_days	1_6_days	Male	49	3	1	GradProf	20	350000
Carpenter_Lake	2003	No	30	0	0	15_30_days	15_30_days	0_days	1_6_days	0_days	0_days	7_14_days	Male	52	9	1	College	50	90000
Carpenter_Lake	2003	No	40	0	0	30_60_days	30_60_days	NA	NA	NA	NA	60+_days	NA	NA	NA	NA	NA	130	380000
Carpenter_Lake	1992	No	30	10	0	7_14_days	7_14_days	1_6_days	1_6_days	1_6_days	NA	7_14_days	Female	49	3	0	HS	70	250000
Catfish_Lake	1989	Yes	8	8	8	1_6_days	1_6_days	1_6_days	0_days	0_days	0_days	1_6_days	Male	56	2	0	HS	30	300000
Catfish_Lake	1999	Yes	8	8	8	30_60_days	30_60_days	1_6_days	7_14_days	0_days	7_14_days	15_30_days	Male	62	2	0	HS	50	700000
Catfish_Lake	1982	Yes	8	8	8	0_days	60+_days	0_days	0_days	0_days	0_days	60+_days	Male	71	2	0	HS	30	300000
Catfish_Lake	2001	No	70	30	0	30_60_days	60+_days	15_30_days	0_days	0_days	0_days	15_30_days	Male	62	10	3	someColl	140	1000000
Catfish_Lake	1985	No	60	NA	0	30_60_days	1_6_days	0_days	0_days	0_days	0_days	0_days	Male	75	2	0	HS	30	130000
Catfish_Lake	1993	No	34	0	0	15_30_days	15_30_days	1_6_days	0_days	0_days	0_days	1_6_days	Male	53	4	0	College	NA	200000
Catfish_Lake	1998	No	35	0	0	1_6_days	15_30_days	7_14_days	1_6_days	0_days	0_days	1_6_days	Female	55	4	0	GradProf	70	225000
Catfish_Lake	1978	No	150	4	0	0_days	15_30_days	0_days	0_days	0_days	0_days	7_14_days	Female	61	2	0	GradProf	20	300000
Catfish_Lake	1999	No	50	15	0	15_30_days	15_30_days	15_30_days	15_30_days	0_days	0_days	30_60_days	Male	42	4	2	GradProf	100	400000
Catfish_Lake	2003	No	34	0	0	7_14_days	30_60_days	15_30_days	15_30_days	0_days	0_days	15_30_days	Female	47	4	1	GradProf	NA	550000
Catfish_Lake	1999	No	36	10	10	1_6_days	30_60_days	30_60_days	15_30_days	0_days	0_days	15_30_days	Male	50	5	3	HS	70	400000
Catfish_Lake	2001	No	45	10	0	15_30_days	30_60_days	15_30_days	7_14_days	1_6_days	15_30_days	15_30_days	Male	50	4	2	College	100	550000
Catfish_Lake	2000	No	60	0	0	15_30_days	30_60_days	7_14_days	0_days	0_days	1_6_days	30_60_days	Female	42	4	1	someColl	130	400000
Catfish_Lake	1955	No	70	0	0	30_60_days	30_60_days	0_days	0_days	0_days	0_days	15_30_days	Male	87	4	0	someColl	50	175000
Catfish_Lake	1980	No	60	10	0	30_60_days	30_60_days	1_6_days	1_6_days	1_6_days	30_60_days	7_14_days	Male	70	2	0	College	90	350000
Catfish_Lake	1998	No	80	10	0	60+_days	15_30_days	1_6_days	7_14_days	0_days	0_days	15_30_days	Female	40	6	4	GradProf	100	800000
Catfish_Lake	2000	No	30	7	0	15_30_days	15_30_days	1_6_days	0_days	0_days	0_days	7_14_days	Male	39	4	2	College	110	350000
Catfish_Lake	1980	No	70	0	0	15_30_days	7_14_days	1_6_days	0_days	0_days	0_days	7_14_days	Male	65	3	0	HS	50	350000
Catfish_Lake	2001	Yes	8	8	8	1_6_days	NA	1_6_days	7_14_days	15_30_days	30_60_days	60+_days	Male	27	4	0	College	90	180000
Catfish_Lake	1987	No	95	0	30	0_days	30_60_days	15_30_days	1_6_days	0_days	30_60_days	30_60_days	Female	51	2	0	College	NA	NA
Catfish_Lake	1988	Yes	8	8	8	60+_days	7_14_days	NA	NA	NA	NA	1_6_days	Female	71	2	0	HS	30	350000
Catfish_Lake	2000	No	10	15	4	7_14_days	15_30_days	1_6_days	7_14_days	0_days	7_14_days	15_30_days	Female	44	2	0	GradProf	70	300000
Catfish_Lake	2003	No	0	0	0	0_days	0_days	0_days	0_days	0_days	0_days	0_days	Female	54	3	1	GradProf	90	265000
Catfish_Lake	1978	No	50	0	0	30_60_days	30_60_days	30_60_days	NA	NA	NA	30_60_days	Female	56	3	0	HS	50	375000
Catfish_Lake	1996	Yes	8	8	8	0_days	1_6_days	0_days	0_days	0_days	0_days	0_days	Male	79	1	0	GradProf	NA	350000
Catfish_Lake	2001	No	74	40	0	30_60_days	30_60_days	0_days	0_days	0_days	15_30_days	1_6_days	Male	46	4	0	College	110	300000
Catfish_Lake	1989	No	86	0	0	7_14_days	30_60_days	7_14_days	0_days	0_days	0_days	15_30_days	Female	72	2	0	GradProf	50	450000
Catfish_Lake	1967	No	21	3	0	7_14_days	15_30_days	7_14_days	7_14_days	0_days	1_6_days	30_60_days	Female	51	4	1	College	50	250000
Catfish_Lake	1995	No	100	0	0	60+_days	60+_days	1_6_days	0_days	0_days	0_days	15_30_days	Male	68	8	3	someColl	30	300000
Cathaline_Lake	1988	Yes	8	8	8	15_30_days	15_30_days	0_days	0_days	0_days	0_days	15_30_days	Female	50	2	0	HS	NA	NA
Chamberlain_Lake	1953	No	30	0	0	7_14_days	7_14_days	0_days	1_6_days	0_days	0_days	15_30_days	Male	80	2	0	someColl	NA	NA
Chamberlain_Lake	2003	No	25	10	0	15_30_days	0_days	0_days	1_6_days	0_days	0_days	0_days	Male	52	3	0	College	50	100000
Chamberlain_Lake	2004	No	16	6	0	7_14_days	0_days	0_days	1_6_days	0_days	0_days	1_6_days	Male	56	3	0	College	50	120000
Chamberlain_Lake	NA	Yes	8	8	8	NA	NA	0_days	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Chamberlain_Lake	1963	Yes	8	8	8	30_60_days	30_60_days	0_days	15_30_days	0_days	0_days	15_30_days	Female	66	2	0	GradProf	30	180000
Chickaree_Lake	1989	Yes	8	8	8	7_14_days	7_14_days	1_6_days	0_days	0_days	1_6_days	7_14_days	Male	70	1	0	HS	30	289000
Chickaree_Lake	1995	No	0	0	0	0_days	0_days	0_days	0_days	0_days	0_days	0_days	Male	65	2	0	GradProf	50	248000
