Wild Beer Sleeping Limes,The Wild Beer Co,Beer,Gose,330,ml,330,can,4.6,1.5,1.518,0.46
Wild Beer Yokai,The Wild Beer Co,Beer,IPA,330,ml,330,can,5,1.7,1.65,0.5
Wild River,Fuller's,Beer,Pale Ale,330,ml,330,can,4.5,1.5,1.485,0.45
Wild River,Fuller's,Beer,Pale Ale,1,pint,568,draught,4.5,2.6,2.556,0.45
Woodpecker Cider,Woodpecker,Cider,,275,ml,275,bottle,3.5,1,0.9625,0.35
Worthington Creamflow,Worthington,Beer,Bitter,1,pint,568,draught,3.6,2,2.0448,0.36
Wychwood Hoppleganger,Wychwood,Beer,Blonde Ale,1,pint,568,draught,4.4,2.5,2.4992,0.44
Wylam Club of Slaughters,Wylam,Beer,Stout,330,ml,330,bottle,8.8,2.9,2.904,0.88
Wylam Haxan,Wylam,Beer,Wheat Beer,330,ml,330,bottle,6.2,2,2.046,0.62
Wylam Hickey the Rake,Wylam,Beer,Pale Ale,330,ml,330,bottle,4.2,1.4,1.386,0.42
Wylam Jakehead IPA,Wylam,Beer,IPA,330,ml,330,bottle,6.3,2.1,2.079,0.63
Wylam Le Sasionnier,Wylam,Beer,Saison,330,ml,330,bottle,5.4,1.8,1.782,0.54
Wylam Remain in Light,Wylam,Beer,Pale Ale,330,ml,330,bottle,5,1.7,1.65,0.5
Yeastie Boys Bigmouth,Yeastie Boys,Beer,IPA,330,ml,330,can,4.4,1.5,1.452,0.44
Yeastie Boys Digital IPA,Yeastie Boys,Beer,IPA,330,ml,330,can,5.7,1.9,1.881,0.57
Yeastie Boys Gunnamatta,Yeastie Boys,Beer,IPA,330,ml,330,can,6.5,2.1,2.145,0.65
Yeastie Boys Pot Kettle Black,Yeastie Boys,Beer,Porter,330,ml,330,can,6,2,1.98,0.6
Yeastie Boys White Noise,Yeastie Boys,Beer,Wheat Beer,330,ml,330,can,4.4,1.5,1.452,0.44
Young's Bitter,Young's,Beer,Bitter,1,pint,568,draught,3.7,2.1,2.1016,0.37
Young's London Stout,Young's,Beer,Stout,1,pint,568,draught,4.3,2.4,2.4424,0.43
Zeffer Hopped Infused Cider,Zeffer,Cider,,330,ml,330,bottle,5.4,1.8,1.782,0.54
Zywiec,Zywiec,Beer,Lager,500,ml,500,bottle,5.6,2.8,2.8,0.56
